ID,"Source (Author, Title, & Details)",Melville Reference Codes
702,"Thomas, Isaiah, Massachusetts, Connecticut, Rhode-lsland, New-Hampshire and Vermont Almanack (1779-1820).",MD: 165
703,"Thomas, R., Interesting and Authentic Narratives of the most Remarkable Shipwrecks, Fires, Famines, Calamities, Providential Deliverances, and Lamentable Disasters on the Seas, in most Parts of the World (entered for copyright in Hartford, Conn., in 1835). [*156]",R: 156
703a.,"Thomson, James, The Castle of Indolence (1748).",JM: 377b
*704.,"Thomson, James, The City of Dreadful Night, and Other Poems (London: Reeves & Turner, 1880). [*Sealts #517)","Unspec: 95, 100, 139, 146, 163a, 247!, 291b, 297, 393"
<*705.,"Thomson, James, Essays and Phantasies (London: Reeves & Turner, 1881). [*Sealts #518]","C: 580; BB: 247; Unspec: 146, 247!,"
*706.,"Thomson, James, Satires and Profanities [With a Preface by G. W. Foote] (London: Progressive Publishing Co., 1884). [*Sealts #519]",BB: 247
*707.,"Thomson, James, A Voice from the Nile, and Other Poems With a Memoir of the Author by Bertram Dobell (London: Reeves & Turner, 1884). [*Sealts #522]","Unspec: 131, 247"
-,"Thomson, James",see also 17.
*708.,"Thomson, William McClure, The Land and the Book; or, Biblical Illustrations Drawn from the Manners and Customs, the Scenes and Scenery of the Holy Land (New York: Harper, 1859). [*Sealts #523]","C: 315, 333!"
709,"Thoreau, Henry David, “An Excursion to Canada,” Putnam’s Monthly Magazine, 1 (Jan. 1853), 54-59, (Feb. 1853), 179-84, (March 1853), 321-29. [Sealts #413]",Unspec: 155? [r 499]
710,"Thoreau, Hemy David, “Resistance to Civil Government” in Elizabeth Palmer Peabody, ed., Aesthetic Papers (1849). B: 155 [r 187, 499];",BB: 641a? 711.
-,"Thoreau, Henry David, Walden, or Life in the Woods (1854).","MD: 407; CDD: 503; PMP: 488b, 503; ATT: 257, 503, 508b, 512, 635; CM: 265, 440c, 504b; TIM: 166, 512b; BB: 710; MG: 512b 712."
-,"Thoreau, Henry David, “Walking” [essay] (1862).","CDD: 309?? [r 470], 317??, 440?, 503??"
*713.,"Thoreau, Henry David, A Week on the Concord and Merrimack Rivers (Boston: Munroe, 1849). [*Sealts #524]","CDD: 176 [r 499], 503; ATT: 503?; CM: 133b, 161, 440c, 504b, 635; Unspec: 146, 155 [r 499], 257, 499b"
-,"Sources 713a-723b Thoreau, Henry David",see also 581.
713a.,"Thorpe, Thomas Bangs, ""The Big Bear of Arkansas,"" New York Spirit of the Times (21 March 1841) [first printing; later reprinted in The Hive of ""The Bee-Hunter"" (1854) and contemporary periodicals]. [*504b]",CM: 504b
*714.,"Thorpe, Thomas Bangs, ""Remembrances of the Mississippi,"" Harper’s New Monthly Magazine, 12 (Dec. 1855), 25^11. [*Sealts #240]","CM: 254, 334, 487a"
-,"Tocqueville, Alexis de","see de Tocqueville,"
-,Alexis-Charles-Henri Clerel.,
715,"Todd, Robert B., ed., ""Cetacea"" in The Cyclopaedia of Anatomy and Physiology (London, 1835, 1836), vol. 1. [*201]","MD: 182, 201"
-,The Token,see 394.
-,"Tooke, William",see 458a.
-,"Tormes, Lazarillo de",see 438.
717,"Tourneur, Cyril, The Revenger's Tragedy (1607). P:181?",
718,"Trimmer, Sarah Kirby, An Easy Introduction to the Knowledge of Nature (1780).",Unspec: 571
719,"Trollope, Anthony, America (1862).",CDD: 276; PMP: 276
-,North,
719a.,"Trollope, Frances (Fanny) Milton, Domestic Manners of the Americans (1832).",WJ: 662a
720,"Troyes, Chretien de, Yvain and Lancelot (c. 1170).",PB: 377?; IMC: 377?
*721.,"Trumbull, Henry, Life and Remarkable Adventures of Israel R. Potter (Providence: Printed by Henry Trumbull, 1824). [Sealts #407; *686]","R: 442a?; IP: 61, 74, 76, 80a, 97!, 100, 108!, 181a, 183, 198, 213, 317, 346, 361a, 440d, 442, 442a [r 686], 448, 481e, 498a, 507a, 559, 685!, 686"
*721a.,"Tucker, Abraham, An Abridgement [by William Hazlitt] of The Light of Nature Pursued . .. Originally Published . . . under the Name of Edward Search, Esq. (London: Johnson, 1807). [*Sealts #529]",P: 481d; Unspec: 481d
722,"Tucker, Henry F„ “The Sceptical Genius"" [essay on Leopardi] (1853?). [*641]",CM: 641?
723,"Turnbull, John, A Voyage round the World ... 1800-1804 (Philadelphia, 1810). [*133]","O: 16, 133, 480"
723a.,"Twain, Mark, The Innocents Abroad (1869). C.512b",
*723b.,"""Two Hundred and Fifty Years Ago: From A Waste Paper Bag of T. Carlyle"" [anonymous parody of Thomas Carlyle], Leigh Hunt’s Journal: a Miscellany for the Cultivation of the Memorable, Sources 723b-733 the Progressive, and the Beautiful, 1 (London, 7 Dec. 1850) [first installment; second and third installments were published 21 Dec. 1850 and 11 Jan. 1851], [*Sealts #325; *576a]",MD: 576a
724,"Tyerman, Daniel, and George Bennet, Journal of Voyages and Travels (Boston: Crocker & Brewster; New York: Leavitt, 1832). [*226]","O: 111; M: 111 [r 226], 127,133, 226, 488; MD: 111, 176a, 229; Unspec: 176a"
725,"Ulloa, Antonio de, A Voyage to South America (1758).",MD: 201?
726,"Uncle Philip’s Conversations with Young People about the Whale Fishery, and Polar Regions (London, 1837). [*229]",MD: 229
-,Undine,see 432.
-,"United States Magazine, and Democratic Review","see 452, 531."
-,"United States Magazine of Science, Art, Manufactures, Agriculture, Commerce and Trade",see 43a.
727,"Urquhart, David, The Spirit of the East (1838).",C: 333
728,"Urquhart, Sir Thomas [translation of first three books of Rabelais published 1653, 1693].",M: 129; MD: 95
*729.,"Valery, Antoine Claude Pasquin, known as, Historical, Literary, and Art is deal Travels in Italy, a Complete and Methodical Guide for Travellers and Artists ... Translated with the Special Approbation of the Author, from the Second Corrected and Improved Edition by C. E. Clifton. With a Copious Indey and a Road-Map of Italy (Paris: Baudry, 1852). [*Sealts #533]",C: 315
730,"Vancouver, George.",T: 7; 0:16
730a.,"Van Trump, P., Cromwell and His Times; Lecture delivered before the American Union Academy of Literature, Art and Science, at Washington City, on Monday Evening, March 18, 1870 (Washington, D.C., 1871). [*172a]",BB: 172a?
731,"""Various Items,’’ Pittsfield Sun (17 Feb. 1853). [*553] B: 553",
*732.,"Vasari, Giorgio, Lives of the Most Eminent Painters, Sculptors, and Architects: Translated from the Italian . .. With Notes and Illustrations Chiefly Selected from Various Commentators. By Mrs. Jonathan Foster (London: Bohn, 1850-52). [*Sealts #534]",MG: 489
-,Vathek,see 54.
733,"Vigny, Alfred-Victor, Comte de, Servitude et grandeur militaires (1835).","BB: 332, 354, 385"
734,"Virgil, The Eclogues translated by Wrangham, the Georgies by Sotheby, and the Aeneid by Diyden, in Classical Library (New York: Harper, [18—]), vols. 11-12. [*Sealts #147]","M: 480; CM: 254, 440c, 487a; C: 315"
-,“The Vision of Sudden Death’’,see 205.
735,"Volney, Constantin Francois de, Travels Through Syria and Egypt in 1783, 1784, and 1785 (1787).","C: 315, 333 736."
-,"Voltaire, Francois-Marie Arouet de, Candide (1759).",P: 576b; MG: 489
736a.,"Voltaire, Francois-Marie Arouet de, Memnon. Histoire Orientale (1747).",P: 576b?
736b.,"Voltaire, Francois-Marie Arouet de, Semiramis (1749; first English translation, 1760).",P: 576b?
-,"Von Chamisso, Adelbert",see 125.
737,"Von Hardenberg, Friedrich Leopold, Heinrich von Ofterdingen (published in German, 1802; in English, 1842).",M: 226
738,"Wafer, Lionel, A New Voyage and Description of the Isthmus of America, Giving an Account of the Author’s Abode There (London, 1699). [*165]",MD: 165?
*739.,"Walker, H. H., The Comedie Humaine and Its Author, with Translations from the French of Balzac (London: Chatto Windus, 1879). [*Sealts #543]",Unspec: 183
740,"Wallys, Philip, “About Niggers,’’ Putnam's Monthly Magazine, 6 (Dec. 1855), 608-12. [Sealts #413]","BC: 299, 414"
*741.,"Walpole, Horace, Earl of Orford, Anecdotes of Painting in England, Reprint of the Edition of 1786 (London: Alexander Murray, 1871). [*Sealts #543a]",Unspec: 527
742,"Walpole, Horace, Earl of Orford, The Castle of Otranto: A Gothic Story (1764). [Sealts #544; see also Sealts #54]","P: 187a, 576b; BT: 439a; Unspec: 100, 187a, 380, 439a"
*743.,"Walpole, Horace, Earl of Orford, Letter Addressed to the Countess of Ossory, from the Year 1769 to 1797 . . . Now First Printed from Original Mss. Edited, with Notes, by the Rt. Hon. B. Vernor Smith (London: Bentley, 1848). [*Sealts #545]",Unspec: 100?
737a.,"W., J., ""Incense of the Heart’’ [poem], Pittsfield Sun (3 Dec. 1835). [*461c]",Unspec: 461c?
744,"Walpole, Horace, Earl of Orford, The Mysterious Mother (1768).","WJ: 411; P: 181, 187a, 411"
-,"Von Tschudi, J. J.",see 580.
745,"Walton, Izaak, Life of George Herbert (1670).",Unspec: 378
-,Wandering Jew,"see 362, 639, 679."
746,"Warburton, Bartholomew Elliott George [known as Eliot Warburton], Travels in Egypt and the Holy Land; or, The Crescent and the Cross (Philadelphia, 1859). [*315]",C: 315
747,"Ward, Edward [Ned], The Wooden World Dissected in the Characters of: 1. A Ship of War [etc.] (1707).","WJ: 543? 747.1. Warton, Thomas, History of"
-,English Poetry (1774—81).,Unspec: 686b
-,Washington National Intelligencer,see 195.
747a.,"Waters, John [pseud, for Henry Cary], “Discursive Thoughts on Chowder,’’ Knickerbocker (July 1840), 26-28. [*274a]",MD: 274a See also 747b.
747b.,"Waters, John [pseud, for Henry Cary], ""Rambler [dated London, July 25],’’ American (21 Aug. 1840); reprinted in Knickerbocker (Nov. 1840). [*274a]",MD: 274a
-,"Waters, John",see also 77a.
748,"Watts, Isaac, Hymns and Spiritual Songs (1707).",MD: 165; CM: 504b?
749,"Webber, Charles Wilkins [Charles Winterfield, pseud.], “The Metaphysics of Bear Hunting; An Adventure in the San Saba Hills,’’ American Review [later renamed American Whig Review], 2 (Aug. 1845), 171-88. [*678]","CM: 467, 678"
<750.,"Webster, John, The White Divel [or Vittoria Corombona] (1612) in The Mermaid Series. The Best Plays of the Old Dramatists (London: Vizetelly or Unwin, 1887-19[—?]), vol. 12, or in Robert Bell, ed., Songs from the Dramatists (London: Parker, 1854). [*Sealts #358 or Sealts #56]","BP: 372, 440f; WW: 351, 372, 377b, 440f, 689"
751,"Webster, Noah, An American Dictionary of the English Language (New York: Harper, 1846 or later edition). [*Sealts #550; see also Sealts #551-52]","MD: 201, 229, 478, 690"
752,"Weed, Thurlow, Life ofThurlow Weed including his autobiography and a memoir (1883-84).",CM: 504b?; BB: 213
-,Weekly Mirror,see 77b.
752a.,"Weld, Horatio Hastings, “A Chapter on Whaling,’’ New-England Magazine (1835) [first printing; reprinted in Military and Naval Magazine (1835) and as the first chapter of H. H. Weld’s Ribs and Trucks (1842)]. [*334a]",MD: 334a
752b.,"Weld, Horatio Hastings, Ribs and Trucks, From Davy’s Locker; being Magazine Matter Broke Loose, and Fragments of Sundry Things In-Edited (Boston, 1842). [*229; *334a]","MD: 147!, 182, 229, 334a See also 752a."
-,The Western Souvenir,see 516.
-,Westminster Review and Foreign Quarterly Review,"see 533a. 753. “The Whale, and Whale"
-,"Catching,” American Magazine of Useful and Entertaining Knowledge, 2 (Sept. 1835), 5-7. [*229]",MD: 229?
-,"*754. “What is Talked About” [article on the Confidence Man possibly written by Evert A. Duyckinck], Literary World, 5 (18 Aug. 1849), 132-34. [*Sealts #326]","CM: 357, 441a, 479a, 504b, 686a,"
*755.,"Wheeler, Daniel, Memoirs of the Life and Gospel Labours of the Late Daniel Wheeler (London, 1842). [*480]","O: 16, 17, 133, 480"
-,Whig Review,see 749.
-,"Whitman, Walt.",Unspec: 686b
756,"Whitman, Walt, Drum-Taps (1865).",BP: 647?
757,"Whitman, Walt, editorial critiques of Grace Church in Brooklyn Daily Eagle (9 and 30 March 1846). [*657] TT: 657? Whitman, Walt","see also 88, 669."
758,"Wieland, Christoph Martin, Oberon (1780); William Sotheby, Oberon, a Poem from the German of Wieland (London: Cadell &, Davies, 1798). [*226]","M: 226, 345a, 488"
759,"Wilkes, Charles, United States Exploring Expedition. During the Years 1838, 1839, 1840, 1841, 1842. Under the Command of Charles Wilkes, U.S.N. (Philadelphia: Printed for the Congress of the United States by Sherman, 1844), vols. 1-5; (Philadelphia: Sherman, 1846), vol. 6. [*Sealts #532]","T: 228; O: 16, 133, 162, 215, 228, 461, 480!; M: 127!, 133, 162, 226, 228, 488; WJ: 662a; MD: 147, 162, 182, 199, 229, 290 [r 306], 323?, 600a?; CM: 254"
760,"Willis, Nathaniel Parker, “Hagar in the Wilderness” [poem] (1827).",M: 229?; MD: 420?
761,"Willis, Nathaniel Parker, “Necessity for a Promenade Drive.”",Unspec: 238
761a.,"Wilson, Horace H., Two Lectures on the Religious Practices and Opinions of the Hindus (1840).",MD: 273b?
762,"Wilson, James, A Missionary Voyage ... in the Ship Duff (London, 1799). [*480]","O: 16, 480!; Unspec: 571"
762a.,"Wilson, John [real name of Christopher North], essays on Macbeth and Othello [part of a series entitled “Dies Boreales” or “Christopher under Canvass”], Blackwood’s Edinburgh Magazine (Nov. 1849, April 1850, May 1850). [*622a] P:622a",
762b.,"Wilson, John, The Foresters (1825). P:366a?",
763,"Wilson, Thomas, A Christian Dictionarie (1612).",BB: 183? [r 345]
-,"Winterfield, Charles",see 749.
764,"Wither, George, Hymnes and Songs of the Church (1623).",MD: 229?
764a.,"Wolfe, Charles, “The Burial of Sir John Moore” (1817).",WJ: 511a 765. ‘‘Wondrous Tale of Alroy.” M: 18
<*766.,"Wordsworth, William, The Complete Poetical Works. Together With a Description of the Country of the Lakes in the North of England, ed. Henry Reed (Philadelphia: James Kay, Jun. &, Brother; Boston: James Munroe &, Co.; Pittsburgh: C. H. Kay & Co., 1839). [*Sealts #563a]","WJ: 637; P: 547a, 551a, 561b, 637; CDD: 641?; E: 273b, 637, 716; CM: 254, 440c, 504b; C: 637; Unspec: 637!"
-,“Resolution and Independence”:,"CDD: 179, 180a, 213, 350, 470, 637, 641"
*767.,"The Works of Eminent Masters, in Painting, Sculpture, Architecture, and Decorative Art (London: Cassell, 1854). [*Sealts #564]",Unspec: 527
*768.,"Wortley, Lady Emmeline Stuart, Travels in the United States (1851), quoted in the Literary World (12 July 1851). [Sealts #326; *181] P:181?",
769,"Wright, Thomas, ed., Early Travels in Palestine (London: Bohn, 1848). [*315]",C: 315!
770,"""The Yankee Boy,” Democratic Press, and Lansingburgh Advertiser (30 March 1839). [*212]","WJ: 212, 429"
-,“A Yankee Diogenes”,see 581.
771,"Yankee Doodle (New York, 1846-^47). [*Sealts #566] TT: 657? Yeoman's Gazette",see 259. 772.
-,"Young, Alexander, ed., Chronicles of the First Planters of the Colony of Massachusetts Bay from 1623 to 1636 (1846).",MD: 229?
773,"Young, Edward.",R: 212; MD: 212
774,"The Young Man's Own Book: A Manual of Politeness, Intellectual Improvement and Moral Deportment, Calculated to Form the Character on a Solid Basis and to Insure Bespectability and Success in Life (1832).","T: 178, 455"
*775.,"Zschokke, Heinrich, The Bravo of Venice, trans. M. G. Lewis, in Vathek: An Arabian Tale .. . With Notes, Critical and Expository. The Castle of Otranto. By Horace Walpole. The Bravo of Venice [by Heinrich Zschokke] Translated by M. G. Lewis (London: Bentley, 1849), Standard Novels, no. 41. [*Sealts #54]",Unspec: 303
-,Sources 775,
